Interview Id,Candidate Id,Interviewer Id,Profile,S.L.R.C,S.L.R.I,A.T.T,L.M.I,L.M.C,S.R,L.J.T.C,L.J.T.I,N.I.C,N.I.I,S.P.I,S.P.C,L.A.C,L.A.I,Q.A,P.E.I,P.E.C,COMPLIANCE Ratio,Interview duration,Interviewer Intro,Candidate into,Opp to ask,Status
138923502103,4391479096,237,Account Manager,0.77,0.23,82,64,49,31,179,309,42,7,27,73,4,9,3,Positive,Negative,72,46,Yes,Yes,No,May Consider
766548479744,2299023740,192,Account Manager,0.53,0.47,36,72,52,59,207,101,32,9,49,52,10,15,2,Neutral,Positive,61,51,Yes,Yes,No,May Consider
537212693860,6875218261,231,QA Automation,0.69,0.31,60,47,107,59,58,377,64,64,64,8,8,18,7,Positive,Neutral,57,48,No,No,Yes,Consider
172984739910,3654689065,199,Program Manager,0.98,0.02,89,43,99,23,146,108,32,44,38,30,4,9,4,Neutral,Negative,70,37,No,No,No,May Consider
218981526690,6010765744,201,QA Manual,0.84,0.16,66,42,53,61,276,498,17,16,57,71,7,10,5,Positive,Positive,45,22,No,Yes,Yes,Not Consider
518668112157,9863710360,254,QA Manual,0.77,0.23,64,104,95,56,25,49,36,58,61,81,14,8,5,Negative,Positive,83,36,No,No,Yes,Consider
892104789579,4003795293,251,HR,0.71,0.29,25,73,65,20,80,460,38,19,81,82,11,13,3,Neutral,Neutral,81,21,No,No,Yes,Consider
562471822957,9491450387,240,Data Scientist,0.81,0.19,57,113,54,42,72,174,30,40,31,72,10,3,2,Negative,Neutral,56,37,No,Yes,Yes,Consider
367233126509,4750704471,217,Program Manager,0.7,0.3,77,119,49,51,271,143,24,54,42,50,13,3,6,Neutral,Negative,49,30,Yes,Yes,No,Not Consider
355409642274,8093990867,242,QA Manual,0.8,0.2,92,51,92,37,224,125,17,19,46,73,5,10,4,Positive,Neutral,65,51,No,No,Yes,May Consider
109765858078,6310104652,243,QA Manual,0.52,0.48,52,66,43,66,213,426,5,43,56,28,4,10,2,Negative,Negative,52,16,Yes,No,No,Not Consider
589815349929,4402060868,227,Account Manager,0.92,0.08,31,98,84,64,190,87,6,54,22,85,6,12,4,Neutral,Negative,96,45,No,No,No,Consider
692257065991,6207061703,256,Data Scientist,0.99,0.01,102,78,88,27,262,248,18,21,70,48,9,7,7,Neutral,Negative,73,21,No,Yes,No,Not Consider
572220636066,5482949308,228,Product Manager,0.62,0.38,90,91,103,29,67,86,64,39,35,8,11,2,3,Negative,Negative,46,58,Yes,Yes,No,Consider
121247664938,254691539.6,256,QA Manual,0.62,0.38,31,61,94,68,33,40,58,27,25,12,9,9,4,Neutral,Neutral,50,59,No,Yes,No,Consider
10173191655,332718824.8,210,Product Manager,0.5,0.5,27,63,72,70,208,258,57,14,42,82,7,4,7,Negative,Neutral,71,45,No,Yes,Yes,May Consider
533592251128,317274180.9,198,QA Manual,0.81,0.19,56,84,52,35,114,57,16,12,24,80,12,3,7,Neutral,Positive,5,49,No,Yes,No,Consider
471316453978,2306735768,252,Data Scientist,0.61,0.39,24,104,109,31,70,398,30,18,55,67,2,12,6,Negative,Neutral,4,34,No,Yes,Yes,Consider
188887174350,3369179217,230,QA Automation,0.55,0.45,102,52,90,60,218,295,26,60,43,9,2,20,4,Neutral,Positive,43,44,Yes,Yes,No,Not Consider
420831412875,9572656487,209,Program Manager,0.82,0.18,31,71,77,60,53,170,41,25,64,66,5,7,3,Positive,Negative,95,26,No,No,Yes,Consider
15862886242,2592143279,226,QA Automation,0.54,0.46,58,117,103,68,267,147,35,57,48,55,9,20,4,Neutral,Neutral,63,29,No,Yes,No,Not Consider
542890531698,7462284579,239,Marketing,0.75,0.25,60,82,98,63,33,474,27,29,24,82,12,1,6,Neutral,Positive,94,45,No,Yes,No,Consider
768963181359,6148655057,228,Sales,0.79,0.21,106,99,42,40,265,345,5,29,62,8,2,3,5,Positive,Negative,59,54,No,No,No,Not Consider
678287071607,2334069722,266,Sales,0.59,0.41,26,71,69,52,287,39,68,59,34,23,13,13,4,Neutral,Positive,33,19,No,No,Yes,Not Consider
512301832361,4001445042,254,QA Manual,0.75,0.25,65,74,78,27,240,562,26,42,65,36,15,3,7,Positive,Neutral,88,50,No,Yes,Yes,Not Consider
192204854699,7994669741,267,Sales,0.63,0.37,60,42,61,55,75,359,20,28,27,85,15,16,2,Negative,Positive,74,25,Yes,Yes,No,Consider
145399463681,1829691406,249,Account Manager,0.62,0.38,42,83,118,48,124,335,25,12,82,19,12,14,3,Negative,Neutral,72,48,Yes,No,No,Consider
154622795550,9555406153,252,QA Manual,0.72,0.28,43,65,112,55,173,485,40,8,86,8,2,3,2,Neutral,Neutral,28,40,No,Yes,Yes,May Consider
820314782304,1114105019,229,QA Automation,0.56,0.44,77,100,120,58,103,312,7,27,87,37,9,1,4,Positive,Positive,79,35,No,Yes,No,Consider
55682198160,7038280742,208,Data Scientist,0.57,0.43,75,57,45,58,260,103,8,7,89,30,6,3,7,Positive,Neutral,4,53,Yes,Yes,Yes,Not Consider
752879983195,8999378686,227,Program Manager,0.5,0.5,26,88,45,36,205,377,49,15,89,24,8,12,6,Neutral,Positive,25,48,Yes,Yes,Yes,Not Consider
277173098467,348487105.4,210,Data Scientist,0.73,0.27,55,70,96,43,143,527,39,22,51,87,15,5,2,Positive,Positive,34,44,Yes,No,No,Consider
309736029088,2048662783,235,QA Manual,0.72,0.28,82,40,84,33,231,219,68,50,81,60,10,8,7,Positive,Negative,62,56,No,No,No,Not Consider
539941478435,6179204362,248,Marketing,0.56,0.44,98,68,62,57,273,115,28,38,24,42,15,4,5,Negative,Positive,52,43,Yes,No,Yes,Not Consider
643874583091,6717070386,225,Account Manager,0.65,0.35,76,85,84,54,248,315,49,26,55,19,11,6,3,Negative,Positive,37,42,Yes,No,Yes,Not Consider
589428025532,5824381006,209,Developer,0.92,0.08,118,54,61,69,279,359,34,51,62,67,15,4,6,Positive,Neutral,26,32,No,No,Yes,Not Consider
168684144184,1807328857,258,QA Manual,0.57,0.43,109,100,45,33,142,465,41,15,33,59,2,17,6,Positive,Neutral,26,48,Yes,No,Yes,May Consider
464788551712,5091899939,196,Product Manager,0.65,0.35,98,90,85,40,42,93,36,57,48,38,13,16,7,Negative,Negative,81,39,Yes,Yes,No,Consider
996456136951,5629370799,227,Sales,0.84,0.16,75,57,44,42,178,9,62,41,35,47,2,9,2,Negative,Negative,43,45,No,Yes,Yes,Not Consider
521315238812,4909914305,208,Program Manager,0.91,0.09,99,65,69,22,254,501,22,34,23,76,14,12,6,Positive,Positive,43,47,Yes,Yes,Yes,May Consider
142433932792,2647015340,192,Marketing,0.98,0.02,41,43,117,20,179,165,10,36,86,57,11,13,5,Neutral,Positive,11,54,Yes,Yes,No,Consider
594494481579,4711460594,263,Product Manager,0.64,0.36,55,115,111,58,74,361,17,23,77,51,15,15,7,Negative,Neutral,82,60,Yes,Yes,No,Consider
908423238947,1420221638,207,Marketing,0.95,0.05,51,88,62,25,39,273,64,61,88,39,14,17,7,Neutral,Negative,80,54,No,Yes,No,Consider
163446178304,3206142999,212,QA Manual,0.72,0.28,53,117,98,25,137,63,25,42,47,58,11,17,3,Negative,Negative,66,38,Yes,Yes,Yes,Consider
837478730621,1283300648,237,Account Manager,0.84,0.16,66,77,43,39,167,352,44,29,64,19,8,10,5,Positive,Neutral,14,48,Yes,No,No,Not Consider
401264004498,173452979.1,199,Data Scientist,0.82,0.18,106,54,92,28,95,339,54,12,83,50,15,14,7,Neutral,Negative,97,31,Yes,Yes,Yes,Consider
978124834384,8861777654,229,Account Manager,0.84,0.16,102,55,54,39,169,207,43,48,41,34,11,12,4,Negative,Neutral,63,43,Yes,Yes,Yes,May Consider
602608500146,2942071942,235,QA Automation,0.57,0.43,49,107,88,40,67,217,9,6,72,53,15,12,4,Neutral,Negative,78,56,No,No,No,Consider
745964942184,4928364289,261,Data Scientist,0.64,0.36,28,98,86,40,176,567,17,69,46,67,9,4,4,Negative,Positive,18,57,No,No,Yes,Consider
620616907237,6286537676,222,Account Manager,0.73,0.27,119,75,101,44,75,77,6,48,78,5,7,9,2,Negative,Neutral,93,22,No,No,No,Consider
333516807943,5718079099,235,Sales,0.89,0.11,105,47,97,53,275,195,62,31,25,45,10,12,6,Positive,Positive,33,36,Yes,No,No,Not Consider
794731027081,641359558.3,208,Data Scientist,0.99,0.01,107,48,42,54,167,238,31,14,83,38,2,12,3,Positive,Negative,34,27,No,No,Yes,May Consider
634938277281,2431509353,194,Sales,0.78,0.22,75,116,101,65,91,259,32,34,87,6,12,18,3,Negative,Negative,35,29,Yes,No,Yes,Consider
30475753393,1398764729,234,QA Automation,0.89,0.11,65,78,69,58,107,109,21,69,22,43,1,15,2,Negative,Neutral,36,57,No,Yes,Yes,Consider
838362403485,5802369570,224,Sales,0.83,0.17,101,61,40,32,145,253,68,65,77,23,4,4,7,Negative,Positive,35,20,Yes,No,Yes,Not Consider
526743611048,9246694822,190,HR,0.9,0.1,94,95,69,43,172,471,53,45,54,90,5,13,7,Neutral,Negative,38,34,No,No,No,May Consider
840349671727,5120964932,191,Data Scientist,0.6,0.4,119,46,116,43,172,79,65,34,22,20,5,5,3,Negative,Neutral,31,44,Yes,Yes,Yes,May Consider
414073337440,5176654799,206,QA Automation,0.55,0.45,95,113,78,43,292,221,23,10,27,35,14,17,6,Positive,Positive,2,24,Yes,Yes,Yes,Not Consider
178122020454,9600225516,234,Data Scientist,0.84,0.16,109,43,120,49,2,482,5,24,30,54,11,8,5,Positive,Negative,26,35,No,No,Yes,Consider
750199251119,3135992559,252,Product Manager,0.51,0.49,113,51,66,66,200,229,54,33,90,24,11,3,3,Positive,Negative,17,35,Yes,Yes,No,Not Consider
307525668535,4338241479,263,Account Manager,0.74,0.26,61,88,79,21,227,412,53,26,48,80,6,10,4,Positive,Positive,22,42,Yes,Yes,Yes,May Consider
851363760129,2036868308,240,Sales,0.91,0.09,61,62,105,40,294,479,17,34,36,17,4,15,2,Negative,Negative,77,24,Yes,No,No,Not Consider
407960050172,9044497642,226,Product Manager,0.75,0.25,118,114,101,36,146,308,48,55,78,62,4,8,5,Negative,Neutral,28,22,Yes,No,Yes,May Consider
457221245601,7716501496,257,QA Manual,0.74,0.26,120,101,119,35,170,391,27,18,88,52,3,17,4,Neutral,Neutral,25,24,Yes,No,Yes,May Consider
927816946097,9111388554,230,Data Scientist,0.86,0.14,60,73,79,29,165,503,21,59,76,29,15,3,3,Neutral,Negative,34,57,No,Yes,Yes,May Consider
324441259320,4753475607,241,QA Automation,0.74,0.26,74,76,80,29,282,186,44,45,29,23,7,19,2,Negative,Negative,49,18,Yes,Yes,Yes,Not Consider
331429871323,264391063.4,207,Product Manager,0.95,0.05,91,113,113,22,181,468,53,36,41,90,15,3,3,Negative,Neutral,37,44,Yes,No,Yes,May Consider
313283429184,97374687.19,215,Account Manager,0.79,0.21,38,98,110,65,155,296,19,36,57,78,6,18,3,Positive,Negative,0,33,No,No,No,Consider
835395359204,7931083885,205,Marketing,0.64,0.36,96,63,67,67,51,72,47,30,35,37,8,2,4,Positive,Neutral,66,53,No,No,No,Consider
119541282744,2109539954,263,Account Manager,0.61,0.39,85,90,64,65,279,548,51,54,31,9,11,10,6,Negative,Positive,46,17,Yes,Yes,No,Not Consider
770780325080,4429837782,225,QA Automation,0.75,0.25,20,50,61,20,262,375,40,6,46,48,1,18,6,Neutral,Positive,95,50,No,Yes,Yes,Not Consider
461526818670,3718206268,258,Sales,0.92,0.08,75,97,58,46,104,534,27,9,43,70,4,5,6,Positive,Positive,76,23,No,Yes,Yes,Consider
848678777450,3173558654,209,Product Manager,0.65,0.35,104,72,43,59,172,396,57,28,51,37,5,16,3,Positive,Positive,56,34,No,No,Yes,Not Consider
661518470750,369931129.8,211,Program Manager,0.82,0.18,70,110,101,27,99,362,50,53,73,86,4,14,3,Negative,Positive,3,60,No,No,Yes,Consider
388460171596,2173645659,242,QA Automation,0.79,0.21,44,78,73,67,204,268,9,8,60,67,2,17,3,Positive,Neutral,21,55,No,No,No,May Consider
269761427718,7750486832,229,Sales,0.61,0.39,82,106,113,33,150,192,65,38,84,48,12,9,5,Negative,Neutral,83,42,No,No,Yes,May Consider
167619931724,5356946446,244,Marketing,0.91,0.09,27,52,115,27,245,251,7,52,48,48,12,7,4,Neutral,Neutral,84,48,No,Yes,Yes,May Consider
226266913206,822987630.6,260,HR,0.58,0.42,82,104,43,60,145,551,62,15,33,22,7,18,5,Negative,Neutral,79,41,Yes,Yes,No,Not Consider
224279864954,1497734095,258,Account Manager,0.94,0.06,94,72,85,38,91,62,19,37,31,27,14,6,2,Neutral,Negative,71,48,No,Yes,No,Consider
303997165387,1590889445,193,Marketing,0.79,0.21,116,116,54,37,156,529,63,51,60,17,4,9,3,Negative,Neutral,81,40,Yes,Yes,No,Not Consider
771103929661,7122714271,221,HR,0.67,0.33,33,69,107,60,118,548,16,55,81,15,10,20,7,Positive,Negative,91,20,Yes,No,No,May Consider
442367646041,4671852317,207,Program Manager,0.7,0.3,78,115,61,26,185,253,27,63,59,5,1,8,3,Neutral,Positive,83,15,Yes,No,Yes,Not Consider
523822562393,2556095830,234,Sales,0.62,0.38,32,101,80,46,269,522,68,20,85,7,12,19,4,Positive,Positive,56,36,Yes,Yes,Yes,Not Consider
481293245638,5829746962,263,Sales,0.66,0.34,83,115,64,58,49,597,6,42,78,29,7,3,4,Positive,Neutral,25,58,Yes,No,Yes,Consider
697956318641,3601419548,263,Data Scientist,0.96,0.04,58,52,112,31,179,304,10,50,49,19,2,10,7,Negative,Negative,92,28,Yes,Yes,Yes,May Consider
615319541687,2152005179,245,QA Automation,0.56,0.44,89,52,114,44,134,503,47,16,74,63,6,7,6,Negative,Positive,33,59,No,No,Yes,Consider
751079291276,5255952334,236,QA Manual,0.93,0.07,45,109,96,67,18,148,52,7,47,60,10,10,2,Negative,Neutral,16,28,Yes,Yes,No,Consider
179910451785,3705034465,215,QA Manual,0.89,0.11,102,105,85,40,295,535,5,64,88,76,7,20,6,Neutral,Neutral,87,29,Yes,No,No,Not Consider
540572018572,6652111852,264,Developer,0.79,0.21,69,120,112,25,138,575,53,69,51,68,2,10,3,Neutral,Negative,25,25,No,No,No,Consider
686029305260,4909724128,244,QA Automation,0.68,0.32,81,105,119,44,179,400,52,59,75,63,9,6,2,Negative,Neutral,63,17,Yes,Yes,Yes,May Consider
901915829088,7229898218,228,QA Manual,0.7,0.3,47,57,61,41,151,190,29,23,81,16,15,6,4,Neutral,Negative,90,49,No,Yes,No,May Consider
66196694351,1241626164,253,Developer,0.77,0.23,104,118,93,70,50,189,66,32,27,32,9,17,7,Negative,Neutral,96,28,No,Yes,No,Consider
31932791956,5357273956,230,Marketing,0.87,0.13,29,45,115,70,279,472,30,50,47,77,15,17,6,Neutral,Neutral,13,53,No,No,Yes,May Consider
69807165073,9396904261,256,HR,0.68,0.32,21,74,100,48,93,581,43,65,65,45,6,18,5,Positive,Neutral,41,25,Yes,No,Yes,Consider
364861957175,405657309.6,235,Product Manager,0.75,0.25,35,49,51,50,163,431,54,41,66,72,3,7,7,Negative,Neutral,40,20,No,Yes,Yes,May Consider
535330398987,27548233.4,215,QA Manual,0.86,0.14,38,60,69,38,177,286,21,65,79,38,9,10,5,Neutral,Negative,68,32,Yes,Yes,No,May Consider
564788789681,4110279750,215,Developer,0.98,0.02,115,50,77,65,72,232,58,47,54,82,4,1,4,Negative,Neutral,84,49,Yes,Yes,No,Consider
712934583409,4320873598,229,Developer,0.86,0.14,96,87,107,49,24,259,68,31,22,31,11,20,3,Negative,Positive,53,16,Yes,No,Yes,Consider
611846225243,4136404238,235,Program Manager,0.6,0.4,100,88,79,34,6,490,21,21,29,79,1,17,4,Positive,Positive,77,25,Yes,No,Yes,Consider
956993041957,3893400110,260,Account Manager,0.86,0.14,105,76,116,41,34,550,61,29,56,67,8,9,7,Negative,Negative,75,24,No,Yes,No,Consider
846037958660,2649921521,192,Data Scientist,0.73,0.27,52,92,74,49,92,313,15,34,42,57,11,17,7,Positive,Neutral,18,20,No,Yes,No,Consider
450941325271,7033538504,260,Developer,0.77,0.23,100,91,120,32,92,592,5,63,63,44,11,19,3,Neutral,Negative,23,47,No,No,No,Consider
943882373119,1653427157,238,Developer,0.54,0.46,69,58,114,52,96,558,45,27,63,41,7,4,4,Positive,Positive,56,50,No,No,No,Consider
367236085907,9638074122,218,Program Manager,0.71,0.29,65,45,42,51,200,465,38,18,57,10,9,14,6,Positive,Neutral,48,54,Yes,Yes,Yes,Not Consider
659844127396,9476636716,245,HR,0.51,0.49,88,99,42,21,16,8,34,55,76,14,11,18,6,Negative,Negative,32,50,No,Yes,No,Consider
156048886582,2152406911,253,Data Scientist,0.56,0.44,21,68,97,25,196,583,66,19,24,88,7,15,6,Positive,Positive,97,26,No,No,Yes,May Consider
365346383699,4464245802,196,QA Automation,0.59,0.41,120,77,60,22,176,413,15,19,75,50,15,14,2,Neutral,Neutral,36,40,No,Yes,No,May Consider
854253918287,2383352023,215,QA Automation,0.99,0.01,116,69,106,41,43,577,9,11,90,86,12,7,6,Neutral,Neutral,37,20,No,No,No,Consider
889793154555,1227645703,222,Developer,0.77,0.23,70,45,43,68,138,581,31,34,20,23,8,13,4,Positive,Positive,94,57,No,No,Yes,May Consider
220807953335,676728752.3,223,Developer,0.8,0.2,111,119,106,43,166,219,61,19,86,36,4,15,2,Positive,Negative,69,36,No,No,Yes,May Consider
415365786350,6243114398,214,Sales,0.93,0.07,103,104,67,42,123,441,58,52,64,40,8,8,5,Negative,Negative,80,30,No,Yes,No,May Consider
648468912087,8141912394,250,Data Scientist,0.96,0.04,50,107,73,21,262,487,55,31,86,28,9,20,3,Neutral,Positive,94,44,Yes,No,No,Not Consider
533393996102,5793286325,225,Sales,0.92,0.08,75,117,108,50,232,504,27,17,21,73,13,6,5,Negative,Negative,23,46,No,No,Yes,May Consider
640777838784,9395203797,247,QA Manual,0.63,0.37,57,111,101,41,64,351,16,36,63,38,12,10,6,Neutral,Neutral,85,22,Yes,No,No,Consider
445975919135,3747177450,268,Data Scientist,0.95,0.05,20,119,52,44,99,27,66,69,54,33,8,9,5,Positive,Negative,77,22,Yes,Yes,Yes,May Consider
846280840708,9747738167,267,Developer,0.66,0.34,86,75,71,52,66,100,18,51,55,35,9,17,3,Positive,Positive,20,56,Yes,No,Yes,Consider
431489229834,6224413280,206,Data Scientist,0.69,0.31,61,107,111,36,25,15,64,21,79,73,9,11,4,Negative,Positive,77,54,No,Yes,Yes,Consider
331166039899,8477406866,195,Product Manager,0.92,0.08,47,61,58,61,150,114,21,18,67,54,9,5,3,Negative,Positive,74,58,Yes,No,No,May Consider
404080243765,7340370626,196,Marketing,0.58,0.42,61,54,108,37,169,19,44,16,60,14,9,10,7,Negative,Neutral,50,59,No,No,Yes,May Consider
772027367211,7424859080,257,HR,0.82,0.18,34,102,70,29,0,139,68,25,57,83,4,9,4,Positive,Neutral,3,60,Yes,Yes,No,Consider
830647666006,5810802332,252,Developer,0.52,0.48,55,117,63,42,42,245,24,63,40,53,11,3,7,Neutral,Positive,55,37,Yes,No,Yes,Consider
340666524577,9799285673,206,Program Manager,0.65,0.35,76,46,59,58,87,110,64,62,87,37,2,20,7,Neutral,Negative,24,54,Yes,No,No,May Consider
647885157957,7818484429,259,Product Manager,0.52,0.48,51,87,72,54,48,294,44,24,25,49,13,9,6,Positive,Positive,63,48,No,No,No,Consider
214148336963,1959828704,229,Sales,0.65,0.35,49,116,115,40,123,92,39,41,78,86,9,7,5,Neutral,Neutral,53,51,Yes,No,No,Consider
698369379266,2103085096,195,Product Manager,0.71,0.29,101,113,99,26,138,288,55,51,72,51,4,15,3,Neutral,Negative,0,55,No,Yes,Yes,Consider
310305481619,9773785882,196,Marketing,0.77,0.23,89,88,55,54,111,409,60,59,61,42,4,15,2,Negative,Positive,92,19,No,No,Yes,May Consider
708362084210,9402642765,263,Product Manager,0.67,0.33,76,74,77,41,231,106,30,19,70,50,3,12,5,Positive,Positive,39,44,Yes,Yes,Yes,May Consider
159241419895,6695276043,213,Data Scientist,0.73,0.27,32,80,95,56,190,55,34,21,52,15,15,11,3,Negative,Neutral,86,26,No,Yes,Yes,Not Consider
918941178117,9105813870,266,Developer,0.75,0.25,20,44,55,66,189,148,39,13,87,24,8,10,7,Positive,Neutral,78,38,No,Yes,No,Not Consider
865923706906,8240867454,219,QA Manual,0.5,0.5,94,101,118,30,79,259,19,20,63,26,12,7,7,Neutral,Positive,86,26,Yes,No,Yes,Consider
192422794342,1004770641,224,QA Automation,0.92,0.08,21,105,96,44,230,297,55,44,51,55,11,3,2,Positive,Neutral,20,23,Yes,Yes,No,Not Consider
191642255953,4376335491,207,QA Automation,0.75,0.25,61,54,98,55,208,236,19,41,64,53,4,18,5,Neutral,Neutral,0,41,No,No,No,May Consider
112038705013,2386831182,234,QA Manual,0.59,0.41,49,87,105,30,163,66,30,38,70,38,7,18,4,Neutral,Neutral,40,49,No,Yes,No,May Consider
629995218656,9316871206,192,Account Manager,0.85,0.15,80,96,76,69,101,17,15,28,52,34,7,4,6,Positive,Neutral,23,41,Yes,No,Yes,Consider
216876376148,9167456304,211,Program Manager,0.6,0.4,73,49,113,54,71,168,32,48,35,43,4,7,2,Neutral,Positive,84,35,Yes,No,No,Consider
426357492669,6258705435,239,Developer,0.83,0.17,89,60,92,61,232,365,42,67,24,32,3,14,7,Negative,Positive,77,28,No,Yes,No,Not Consider
836678572696,1428206279,255,HR,0.92,0.08,76,52,57,32,280,178,37,9,90,54,4,20,3,Negative,Neutral,80,21,Yes,No,No,Not Consider
191801660188,1011406674,228,Sales,0.87,0.13,62,55,117,66,15,434,6,40,59,85,3,5,6,Negative,Positive,9,40,No,No,No,Consider
860869452189,6441940997,227,QA Manual,0.69,0.31,95,118,97,25,236,134,64,23,44,50,2,7,2,Negative,Negative,3,40,No,No,No,Not Consider
699624265073,3826541060,219,QA Automation,0.95,0.05,65,61,55,63,9,180,54,15,65,13,10,19,2,Neutral,Neutral,39,38,No,Yes,No,Consider
369882425682,7186568014,191,Data Scientist,0.68,0.32,41,80,47,31,85,147,33,33,89,37,12,20,4,Positive,Negative,63,43,No,Yes,No,May Consider
684552856429,7890626089,213,QA Manual,0.95,0.05,57,103,54,60,179,218,50,37,83,60,7,14,6,Negative,Negative,68,24,No,No,No,May Consider
129393611750,8391797398,258,Developer,0.83,0.17,75,84,57,44,172,468,23,9,62,58,9,6,6,Neutral,Neutral,54,51,Yes,Yes,No,May Consider
754065306747,7970341046,212,Sales,0.7,0.3,46,109,74,52,264,1,23,54,26,67,14,14,6,Positive,Negative,55,51,Yes,Yes,Yes,Not Consider
82422126121,535748654,218,Account Manager,0.73,0.27,90,84,102,31,189,317,23,28,29,11,15,12,7,Positive,Neutral,27,19,Yes,No,Yes,May Consider
583863514099,5098962433,261,Marketing,0.91,0.09,60,107,92,37,264,250,38,15,60,56,1,7,5,Negative,Neutral,74,43,No,No,No,Not Consider
831577601635,896186055.8,224,Marketing,0.99,0.01,79,114,86,44,124,450,21,17,89,79,12,3,7,Positive,Neutral,82,38,No,No,Yes,Consider
324353849346,6539439540,243,HR,0.57,0.43,117,119,43,34,234,111,10,7,32,39,2,2,2,Neutral,Neutral,85,29,Yes,No,No,Not Consider
673273352575,9032229905,199,Developer,0.69,0.31,78,92,100,64,78,324,14,25,58,50,13,16,5,Positive,Positive,0,41,Yes,Yes,Yes,Consider
964067311360,2647102117,246,Sales,0.95,0.05,115,42,96,37,179,564,36,32,77,37,10,10,4,Negative,Positive,6,48,No,No,Yes,May Consider
594863450666,6975405753,254,Data Scientist,0.92,0.08,116,100,81,40,277,529,28,57,45,9,4,14,2,Positive,Negative,49,49,Yes,Yes,No,Not Consider
354497913702,8810667299,213,Account Manager,0.87,0.13,69,115,62,53,281,510,10,5,43,67,5,4,3,Neutral,Negative,44,27,No,No,No,Not Consider
169912591497,5273959202,198,Product Manager,0.6,0.4,44,93,119,29,182,93,45,50,53,82,14,20,5,Neutral,Negative,46,26,No,No,Yes,May Consider
727168874770,6032175981,254,Sales,0.5,0.5,89,110,64,27,39,35,56,55,87,33,10,18,7,Positive,Negative,29,32,Yes,No,No,Consider
959799742828,8972785512,228,Account Manager,0.76,0.24,55,113,95,61,269,567,35,9,20,81,15,9,6,Negative,Positive,5,30,No,Yes,Yes,Not Consider
59299131337,4604202950,259,Product Manager,0.87,0.13,71,88,113,47,184,90,27,15,81,90,14,16,7,Positive,Positive,30,19,No,Yes,Yes,May Consider
653350300889,15683549.51,210,Program Manager,0.94,0.06,64,77,95,26,269,26,62,38,69,23,4,15,5,Neutral,Negative,21,37,No,No,No,Not Consider
253805413061,2976847879,224,Program Manager,0.99,0.01,97,119,40,24,18,524,15,53,52,15,3,8,2,Neutral,Positive,78,60,Yes,No,Yes,Consider
